Name	Set	Card	Type	Level	Logo	Rarity	Text	PT-BR
Damara	4th-Ed	006	Realm		FR		Doubles the level of a defending Forgotten Realms champion as he is sent forward	
Daggerdale	4th-Ed	007	Realm		FR		Allies cannot be used when attacking Daggerdale.	
Evermeet	4th-Ed	008	Realm		FR		Any champion can use wizard spells when defending Evermeet. Flyers, swimmers, and earthwalkers cannot attack this realm.	
The Trollmoors	4th-Ed	009	Realm		FR		The Trollmoors regenerate and must be defeated twice in one turn before being razed.	
The Coral Kingdom	4th-Ed	010	Realm		FR		The Coral Kingdom can be attacked only by swimmers.	
Raurin	4th-Ed	011	Realm		FR		If Raurin is razed, the attacking champion must be discarded.	
The Vilhon Reach	4th-Ed	012	Realm		FR		If the Vilhon Reach is razed, this player can discard one razed realm from another player's formation.	
Giant's Run Mountains	4th-Ed	013	Realm		FR		The Giant's Run Mountains can be attacked only by flyers or giants. Its defenders are immune to offensive unarmed combat cards.	
Sterich	4th-Ed	014	Realm		GH		Any monster defending Sterich gains 5 levels.	
Nyrond	4th-Ed	015	Realm		GH		Elves, dwarves, gnomes, and halflings gain 3 levels when defending Nyrond.	
Furyondy	4th-Ed	016	Realm		GH		When first played, Furyondy can remove one wizard from play (the wizard is discarded).	
Temple of Elemental Evil	4th-Ed	017	Realm		GH		Draw three cards immediately when the Temple is played.	
Greyhawk Ruins	4th-Ed	018	Realm		GH		All Greyhawk champions of this player gain 2 levels.	
Perrenland	4th-Ed	019	Realm		GH		Maximum hand size for all opposing players is reduced by one.	
Duchy of Tenh	4th-Ed	020	Realm		GH		If Menzoberranzan is played or razed while the Duchy of Tenh is in play, this player draws three cards.	
Hell Furnaces	4th-Ed	021	Realm		GH		The level of any dragon defending the Hell Furnaces is doubled. Swimmers cannot attack this realm.	
Free and Independent City of Dyvers	4th-Ed	022	Realm		GH		This realm allows the player to trade up to 3 realms and/or champions from his hand for an equal number of cards from his draw pile during phase 0. The realm is then razed.	
Spindrift Isles	4th-Ed	023	Realm	8	GH		The Spindrift Isles can be attacked only by flyers or swimmers. It can defend itself as a level 8 elf wizard.	
Stonefist Hold	4th-Ed	024	Realm		GH		Any hero defending Stonefist Hold gains 4 levels. This realm may be razed to prevent another player from gaining an extra turn.	
Ull	4th-Ed	025	Realm		GH		When other players draw extra cards through events, this player can examine the extra cards and discard one.	
Valley of the Mage	4th-Ed	026	Realm	9	GH		Monsters cannot attack the Valley of the Mage. This realm can defend itself as a level 9 wizard.	
Urik	4th-Ed	027	Realm	4	DS		Allies cannot attack Urik. This realm can defend itself as a level 4 hero.	
Tyr	4th-Ed	028	Realm	5	DS		Tyr's player draws one extra card per turn. This realm can defend itself as a level 5 hero.	
Gulg	4th-Ed	029	Realm	7	DS		The first ally to attack Gulg each battle is destroyed. Gulg can defend itself as a level 7 hero.	
Euripis	4th-Ed	030	Realm		DS		Only champions able to cast spells can attack Euripis. Swimmers cannot attack this realm.	
New Giustenal	4th-Ed	031	Realm		DS		New Giustenal cannot be attacked by flyers (except Dregoth). If razed, this realm can be rebuilt by discarding only one card.	
Ur Draxa	4th-Ed	032	Realm		DS		This player and his champions are immune to offensive psionic powers. Champions with attached artifacts or magical items cannot attack this realm, though they can be added during battle.	
Shault	4th-Ed	033	Realm	6	DS		Shault can be attacked only by monsters or flyers. The realm can defend itself as a level 6 champion of any type, chosen by this player when attacked.	
The Forest Ridge	4th-Ed	034	Realm		DS		If the Forest Ridge is razed through combat, the attacking champion is consumed by feral halflings and is discarded.	
Celik	4th-Ed	035	Realm		DS		Champions attacking Celik must discard all attached magical items or artifacts (attacker's choice), and cannot add more of the type chosen during battle.	
Lake Island	4th-Ed	036	Realm	5	DS		Lake Island can be attacked only by flyers or earthwalkers. It can defend itself as a level 5 monster.	
The Jagged Cliffs	4th-Ed	037	Realm	3	DS		Any halflings played in defense of the Jagged Cliffs are tripled in base level. The realm can defend itself as a level 3 halfling hero.	
The Last Sea	4th-Ed	038	Realm		DS		The Last Sea can be razed to act as a modified spell turning spell, redirecting any offensive spell to a target of this player's choice.	
Dragon's Crown Mountain	4th-Ed	039	Realm	7	DS		All dragon champions of this player are immune to offensive spells and offensive psionic power cards. The realm can defend itself as a level 7 monster (dragon).	
Realm of the White Witch	4th-Ed	040	Realm		BR		Monsters and wizards gain 3 levels when defending this realm. This player's champions are immune to the phase 0 special powers of realms.	
The Battle-Fens	4th-Ed	041	Realm		BR		Spells and magical items cannot be used by a champion attacking the Battle-Fens. Spells and magical items used by defenders of this realm are doubled in level.	
The Giantdowns	4th-Ed	042	Realm		BR		Giants defending this realm are doubled in base level. Monsters defending the Giantdowns gain 3 levels.	
The Sphinx	4th-Ed	043	Realm		BR		This player may look at another player's hand once per turn.	
The Mistmoor	4th-Ed	044	Realm		BR		The fogs of the Mistmoor are particularly dense, allowing a defeated defender to escape back to his pool with attachments, rather than being discarded.	
Tarvan Waste	4th-Ed	045	Realm		BR		This realm can be sent to the Abyss from the formation to transfer all nonevent and nonchampion cards in the Abyss to the discard pile.	
Black Spear Tribes	4th-Ed	046	Realm		BR		An attacking champion loses 1 level from his base level for each card attached to him and for each card he plays in battle. If his base level is reduced to 0, he is defeated and discarded.	
Thurazor	4th-Ed	047	Realm	7	BR		Thurazor can defend itself as a level 7 monster. If the realm champion is defending, it may play the first card in defense, regardless of whether winning or losing.	
The Sielwode	4th-Ed	048	Realm		BR		All spells, allies, psionic power cards, unarmed combat cards, and blood abilities used in the attack and defense of this realm are sent to the Abyss.	
The Five Peaks	4th-Ed	049	Realm		BR		The Five Peaks can be attacked only by flyers or earthwalkers.	
Cariele	4th-Ed	050	Realm		BR		Run by the guilds of the North to make a profit, Cariele increase this player's maximum hand size by three.	
Boeruine	4th-Ed	051	Realm	6	BR		Any champion defending Boeruine can cast wizard spells and use blood abilities. This realm can defend itself as a level 6 regent.	
Rhuobhe	4th-Ed	052	Realm		BR		When Rhuobhe is first played, this player can send any regent to the Abyss.	
Reorxcrown Mountains	4th-Ed	053	Realm		DL		The Reorxcrown Mountains can be attacked only by flyers or dwarves and is immune to offensive wizard spells.	
Shining Lands	4th-Ed	054	Realm		DL		The Shining Lands can be attacked only by flyers or earthwalkers. The realm and its defenders are immune to offensive spells.	
The Delving	4th-Ed	055	Cleric	+5	RV		The Delving is home to a band of dwarves, who act as a	
Estwilde	4th-Ed	056	Realm		DL		Flyers, swimmers, and earthwalkers who defend this realm are immune to offensive spells.	
Blood Sea of Istar	4th-Ed	057	Realm		DL		Only swimmers can attack this realm. Its whirlpool destroys all swimming allies. Champions attacking via Underdark realms are halved in base level.	
Enstar	4th-Ed	058	Realm		DL		At the heart of Enstar is a sinkhole. Defeated champions (whether attacking or defending) are sent to the Abyss. If this realm is razed, this player draws a card.	
Bluet Spur	4th-Ed	059	Realm	6	RV		Bluet Spur cannot be attacked by flyers. It can defend itself as a level 6 monster that can cast wizard spells and use psionic power cards.	
Arak	4th-Ed	060	Cleric Spell	+4	RV		All drow defending Arak are immune to offensive spells, psionic power cards, and blood abilities. A	
Borca	4th-Ed	061	Realm		RV		A Ravenloft champion defending Borca may use any other Ravenloft champion as an ally. If the defense is successful, the ally-champion returns to his pool	
Gundarak	4th-Ed	062	Realm	5	RV		The ghost of Lord Gundar, assassinated dark lord of Gundarak, haunts this realm, acting as a level 5 undead hero. Any allies played with him are considered undead.	
Sithicus	4th-Ed	063	Realm		RV		Sithicus may be discarded from the formation during any combat where this realm is not involved to send all those currently in battle to the Abyss. This player then draws a card.	
Nightmare Lands	4th-Ed	064	Realm		RV		Combat over the Nightmare Lands takes place in the Abyss, with each player using only the non-event cards contained there. The victor draws two spoils of victory, but must choose one to send to the Abyss.	
Council Aerie	4th-Ed	065	Realm	9	AD&D		Dragon champions can defend this realm twice per turn. Opponent's dragons cannot attack this realm. Council Aerie can defend itself as a level 9 monster (dragon).	
Milborne	4th-Ed	066	Realm		AD&D		This sleepy village's defenders are immune to offensive spells, and swimming defenders are doubled in base level.	
The Isle of Beacon Point	4th-Ed	067	Realm		AD&D		Champions defending this realm can use any card types (spells, psionic power cards, unarmed combat cards, blood abilities, etc).	
Lair of the Eye Tyrant	4th-Ed	068	Cleric	15	RV		This realm is defended by a beholder of monstrous size. The level 15 monster can cast wizard spells and is immune to offensive magical items. No other champion can defend this realm.	
Dancing Hut of Baba Yaga	4th-Ed	069	Realm		AD&D		At the beginning of this player's turn, he can exchange places between this realm and one other realm in his formation. Any holdings remain attached.	
Anytown, Anywhere	4th-Ed	070	Realm		AD&D		All champions attacking this realm are	
Haven of the Undead	4th-Ed	071	Realm		AD&D		This player's undead champions and allies are immune to offensive spells and magical items and harmful events.	
Monastery of Perdien the Damned	4th-Ed	072	Realm		AD&D		Clerics refuse to attack this realm. Avatars who attack this realm are halved in base level.	
Mulmaster	4th-Ed	073	Holding		FR		Draw a card every time a spell is played.	
Blackstaff Tower	4th-Ed	074	Blood Ability	+3	FR		This holding counts as a	
Candlekeep	4th-Ed	075	Holding		FR		Whenever an opponent plays an event, the owner of this holding may immediately examine that player's hand.	
Mithral Hall	4th-Ed	076	Holding		FR		Each time the attached realm is successfully defended, search the draw pile for the first artifact or magical item and place it in pool or hand. Reshuffle the draw pile.	
Moonwell	4th-Ed	077	Holding		FR		The attached realm can cast cleric spells and is immune to offensive cleric spells and harmful events.	
